SBankCode,BankTypeCode,BankName
,LPSZSLDCZYH,六盘水钟山凉都村镇银行
,HBHXRCC,哈巴河县农村信用合作联社
,XYNCRCC,新余农村商业银行
,LBRF,灵宝融丰村镇银行
,HLJMLSRCC,黑龙江省穆棱市农村信用联社
,SGLE,法国兴业银行
,NZZYFDCZYH,浙江嵊州瑞丰村镇银行
,XCCXCZYH,宁城包商村镇银行
,SQZYFDCZYH,贵阳花溪建设村镇银行
,BLKHSKRCC,巴里坤哈萨克自治县农村信用合作社联合社
,TLSQHQRCC,铁岭市清河区农村信用合作联社
,QMXRCC,且末县农村信用合作联社
,PJSTZQRCC,盘锦市双台子区农村信用合作联社
,DLPLDHFCZYH,新都桂城村镇银行
,WSBHCZYH,武陟射阳村镇银行
,QHXHRCC,青海兴海农村商业银行
,ZYRXCZYH,杭锦大众村镇银行
,XPZYFDCZYH,浙江临海湖商村镇银行
,XCXPCZYH,许昌新浦村镇银行
,JCSLCXRCC,山西省晋城市陵川县农村信用合作联社
,KLMYJLGMCZYH,广州花都稠州村镇银行
,ANZ,澳新银行
,MDJCJMDKRCC,牡丹江市城郊农村信用合作联社
,AHTCJHCB,安徽桐城江淮村镇银行
,JDZNCRCC,景德镇农村商业银行
,ASXHNMCZYH,安顺西航南马村镇银行
,WWHYCZYH,无为徽银村镇银行
,AHYJRCC,安徽叶集农村商业银行
,YNYLUICRCC,云南云龙农村商业银行
,SHJSHMCZYH,湘乡市村镇银行
,JCXAVZRCC,剑川县农村信用合作联社
,HLJHMRCC,黑龙江呼玛农村商业银行
,HNXHXNSCZYH,河南西华厦农商村镇银行
,YYTJCZYH,中卫香山村镇银行
,SMXSZRCC,三门峡陕州农村商业银行
,NYFMCZYH,纳雍富民村镇银行
,FJYXCGCZYH,云南安宁稠州村镇银行
,JWLBJFDCZYH,宁陵德商村镇银行
,LBFMCZYH,新密郑银村镇银行
,SCMYCZYH,水城蒙银村镇银行
,SXASJXCZYH,日照九银村镇银行
,QHGCRCC,青海刚察农村商业银行
,HSXQXZRCC,和硕县农村信用合作联社
,QHGEMRCC,青海格尔木农村商业银行
,HLJTJRCC,黑龙江同江农村商业银行
,SYZYFDCZYH,江苏邗江民泰村镇银行
,XTLFCZYH,浙江玉环永兴村镇银行
,GFGXCZYH,江苏邳州陇海村镇银行
,TJJNCZYH,天津滨海德商村镇银行
,SCHDCZYH,锦州太和锦银村镇银行
,ZJYHDSCZYH,九台龙嘉村镇银行
,JXSLFMCZYH,安徽青阳九华村镇银行
,AHFTTSCZYH,扎赉特蒙银村镇银行
,RLHNSCZYH,范县德商村镇银行
,XCJXCZYH,西昌金信村镇银行
,SXZYXRCC,山西省中阳县农村信用合作联社
,WXAANRCC,文县农村信用合作联社
,YNANCZCZYH,玉山三清山村镇银行
,YMXRHARCC,裕民县农村信用合作联社
,JYQLCZYH,江苏东台稠州村镇银行
,WQXGHCRCC,乌恰县农村信用合作社
,YNJDRCC,云南景东农村商业银行
,JSYZBSCZYH,江苏仪征包商村镇银行
,HNMGZRCC,河南蒙古族自治县农村信用合作联社
,JSHAYHCZYH,天津滨海江淮村镇银行
,QHZKRCC,青海泽库农村商业银行股份有限公司
,TXHZCZYH,唐县汇泽村镇银行
,TZJYXZCZYH,文山民丰村镇银行
,GAXQB,贵安新区发展村镇银行
,CXZYFDCZYH,鄂温克包商村镇银行
,LSZRCB,凉山州商业银行
,ZJQYTLCB,浙江庆元泰隆村镇银行
,JSZSMFCZYH,江苏灌云民丰村镇银行
,JMNXRCC,吉木乃县农村信用合作联社
,NXHNSCZYH,湖南浏阳江淮村镇银行
,ZJZJLHCB,浙江诸暨联合村镇银行
,AHLZBFCZYH,宜兴阳羡村镇银行
,DEUTSCHE,德意志银行
,TSSQAZXCZYH,浙江海宁德商村镇银行
,FJZHTLCZYH,沈阳于洪永安村镇银行
,ZJYJHSCZYH,吉安稠州村镇银行
,HDCB,黔西花都村镇银行
,WACZYH,武安村镇银行
,JYQFCZYH,湖北荆门掇刀包商村镇银行
,SDJNCB,山东莒南村镇银行
,BEJXRCC,布尔津县农村信用合作联社
,LSHMCZYH,金沙富民村镇银行
,CYBC,集友银行
,MZYAHWYHSCZYH,威宁富民村镇银行
,JKRFCZYH,长春经开融丰村镇银行
,YTYHHTCZYH,瓦房店长兴村镇银行
,GZZCCJCZYH,安徽肥西石银村镇银行
,HSBQRCC,红寺堡区农村信用合作社
,RQCZYH,任丘村镇银行
,TKSXRCC,特克斯县农村信用合作联社
,FHXRCC,福海县农村信用合作联社
,WZSYCZYH,乾安惠民村镇银行
,HNXXXXCZYH,河南新乡新兴村镇银行
,BJMYHFCZYH,灵川深通村镇银行
,ZGEQRCC,准格尔旗农村信用合作联社
,HNZXTNSCZYH,沧县吉银村镇银行
,BDQYQXNSCZYH,保定清苑区邢农商村镇银行
,KYXYSCZYXUDZ,四川成都蒲江民富村镇银行
,WXYTCZYH,蔚县银泰村镇银行
,KASIKORNBANK,泰华农民银行
,YTFSZJCZYH,汝州玉川村镇银行
,JSXYHYCZYH,浙江富阳恒通村镇银行
,AHGZXHHCZYH,安徽固镇新淮河村镇银行
,LNZWJTCZYH,青岛莱西元泰村镇银行
,HNZCMFCZYH,江苏灌南民丰村镇银行
,DAHMCB,大安惠民村镇银行
,WYYCCZYH,舞阳玉川村镇银行
,KLXZMMRCC,康乐县农村信用合作联社
,YZPFCZYH,卫辉富民村镇银行
,YHXRCC,永和县农村信用合作联社
,GYSGSCZYH,兴城长兴村镇银行
,QHTJRCC,青海天峻农村商业银行股份有限公司
,FXCNSCZYH,郏县广天村镇银行
,ACHMCB,廊坊市安次区惠民村镇银行
,QKMDGQLCZYH,河南商水厦农商村镇银行
,DHDYCZYH,德惠敦银村镇银行
,HYZYFDCZYH,浙江上虞富民村镇银行
,LNBQNFRCB,辽宁本溪南芬农村商业银行
,ZLFJSPXHYCZYH,江苏沛县汉源村镇银行
,ZDHMCZYH,桦甸惠民村镇银行
,ZQWXZYFDCZYH,安徽泾县铜源村镇银行
,HPZXCZYH,赫章富民村镇银行
,HSHMCB,含山惠民村镇银行
,SGB,中德住房储蓄银行
,CBUJNRSCZYH,东莞长安村镇银行
,ZYXZQCRCC,中阳县农村信用合作联社
,DTHHCZYH,天津静海新华村镇银行
,HDXHDCZYH,洪洞县洪都村镇银行
,BKB,盘谷银行
,DGTHCB,东港同合村镇银行
,QHHZCZVRCC,青海海晏农村商业银行
,LJHMCB,庐江惠民村镇银行
,HLJWCRCC,黑龙江五常农村商业银行
,QHXRCC,青河县农村信用合作联社
,FJYCZNSCZYH,山阴县太行村镇银行
,SZBAGYCZYH,江苏丰县民丰村镇银行
,KBS,国民银行（中国）有限公司
,AKHBZYFDCZYH,江苏新沂汉源村镇银行
,ZJJDHSCZYH,长春高新惠民村镇银行
,WZZCCZYH,浙江台州路桥富民村镇银行
,FGZYFDCZYH,江苏南通如皋包商村镇银行
,NMGHLGEBSCZYH,民权德商村镇银行
,ZWXSCZYH,安顺西秀富民村镇银行
,AHDYMFCZYH,泌阳玉川村镇银行
,GSCNSCZYH,安徽郎溪新华村镇银行
,FSSCFYCZYH,双城惠民村镇银行
,XCDLMTCB,西藏堆龙民泰村镇银行
,YYXCQCZYH,辉县珠江村镇银行
,JSHSMTCB,江苏惠山民泰村镇银行
,GYYYFMCZYH,宜州深通村镇银行
,TLXZZQRCC,托里县农村信用合作联社
,HYHMCZYH,合阳惠民村镇银行
,ZQJLPMTCZYH,锦州松山农商村镇银行
,ZQSWLRXCZYH,大方富民村镇银行
,JTHJCZYH,金堂汇金村镇银行
,SZCZCZYH,浙江磐安婺商村镇银行
,YCRXCZYH,乐亭舜丰村镇银行
,WJXHCZYH,浙江定海德商村镇银行
,MLDWBSCZYH,银川掌政石银村镇银行
,ZCHHCZYH,柘城黄淮村镇银行
,ZQCSZYFDCZYH,乌兰察布市集宁包商村镇银行
,ZJTTMSCZYH,宁乡沪农商村镇银行
,LQXJIERCC,碌曲县农村信用合作联社
,ESYZRCC,峨山彝族自治县农村信用合作联社
,YXHTXHCB,玉溪红塔区兴和村镇银行
,ZLZYCB,鄢陵郑银村镇银行
,TZZYFDCZYH,安徽宿松民丰村镇银行
,QHTDRCC,青海同德农村商业银行
,XWZMQBSHFCZYH,北京昌平包商村镇银行
,JXZYFDCZYH,江苏金湖民泰村镇银行
,AHYXXHHCZYH,安徽黟县新淮河村镇银行
,AHDTXHBANK,安徽当涂新华村镇银行
,JXJGSRCC,江西井冈山农村商业银行
,AHCFKYCB,安徽长丰科源村镇银行
,KDB,韩国产业银行
,FXZYFDCZYH,江苏大丰江南村镇银行
,DCSFCZYH,大城舜丰村镇银行
,PSATCZYH,盘山安泰村镇银行
,WLXRCC,乌兰县农村信用联社
,CMBCN,华商银行
,DYXFCZYH,丹东鼎元村镇银行
,PGGMCZYH,江川兴福村镇银行
,LDHFCZYH,乐东惠丰村镇银行
,HLJYSRCC,黑龙江延寿农村商业银行
,NXHNHLSCZYH,重庆忠县稠州村镇银行
,DFQLCZYH,浙江舟山普陀稠州村镇银行
,GZHPHMCZYH,广州黄埔惠民村镇银行
,TJJHXHCZYH,山东肥城民丰村镇银行
,JLCYYYCZYH,四子王蒙银村镇银行
,HLJFZRCC,黑龙江方正农村商业银行
,BSHJHTCZYXABT,白山浑江恒泰村镇银行
,QSAZJDYFMCZYH,浙江东阳富民村镇银行
,YARSCZYH,汝阳兴福村镇银行
,MPJDCZYH,牟平胶东村镇银行
,ZQDZHFCZYH,山东梁山民丰村镇银行
,FJFAYNSCZYH,浙江柯桥联合村镇银行
,ESUN,玉山银行
,YZGLZCCZYH,广丰广信村镇银行
,XCBFCZYH,石嘴山市大武口石银村镇银行
,KFXDFBANK,开封新东方村镇银行
,AHMGMFCZYH,安徽明光民丰村镇银行
,WDLCHFCB,五大连池惠丰村镇银行
,KDBFCZYH,宽甸百丰村镇银行
,BNPP,法国巴黎银行
,NJPKJFCZYH,朔州市朔城区蒙银村镇银行
,DZHMCJCZYH,扶绥深通村镇银行
,ZJLXYSCZYH,浙江兰溪越商村镇银行
,DDDACZYH,青岛崂山交银村镇银行
,ZJLQLHCZYH,重庆江津石银村镇银行
,ZKMYCZYH,唐山市丰南舜丰村镇银行
,JSHZJYGCZYH,孟州射阳村镇银行
,XFXWDCZYH,襄汾县万都村镇银行
,XAYTHTCZYH,江西兴国新华村镇银行
,QJHMCB,曲靖惠民村镇银行
,YZCXCB,宜章长行村镇银行
,NJLHJYCZYH,安徽凤阳利民村镇银行
,BZSFCB,霸州舜丰村镇银行
,YGHTCZYH,浙江安吉交银村镇银行
,FJDHCGCZYH,察哈尔右翼前旗蒙银村镇银行
,YNXPRCC,云南新平农村商业银行
,DHJNCZYH,楚雄兴彝村镇银行
,ZJRZCJCZYH,安徽灵璧本富村镇银行
,XYWFCZYH,新疆库尔勒富民村镇银行
,DNXRCC,大宁县农村信用合作联社
,ZYFMCZYH,织金惠民村镇银行
,PZWHCZYH,深圳南山宝生村镇银行
,ZCHSCZYH,安徽定远民丰村镇银行
,APHMCZYH,安平惠民村镇银行
,DZFMCZYH,盘州万和村镇银行
,HNQYJNCB,河南沁阳江南村镇银行
,SXLXCYCZYH,青岛胶南海汇村镇银行
,PXXDHHCB,萍乡湘东黄海村镇银行
,ZZJSXNSCB,郑州金水厦农商村镇银行
,MQRXCB,民勤融信村镇银行
,ZLLFCZYH,固阳包商村镇银行
,LNTZHCZYH,邹平浦发村镇银行
,ALXLCZYH,浙江龙游义商村镇银行
,XCHRBANK,襄城汇浦村镇银行
,HDHMCB,惠东惠民村镇银行
,DTSNJQJDCZYH,大同市南郊区京都村镇银行
,SZBARXCZYH,深圳宝安融兴村镇银行
,ZMWZQPSMTCZYH,重庆彭水民泰村镇银行
,ALSZQHHCZYH,阿拉善左旗黄河村镇银行
,ZQZSGYCZYH,虞城通商村镇银行
,FYHMCZYH,扶余惠民村镇银行
,HNSDXHCZYH,屯留县三禾村镇银行
,RHCZBANK,长子县融汇村镇银行
,CZZLCJCZYH,琼海大众村镇银行
,CZJTXFCB,常州金坛兴福村镇银行
,XSJYCB,修水九银村镇银行
,HNXNCBFWRCC,华宁县农村信用合作联社
,CNZCCZYH,安徽金寨江淮村镇银行
,DZDCZYFDCZYH,建昌恒昌村镇银行
,ZJPJJYCZYH,浙江浦江嘉银村镇银行
,HLJMSQNORCC,黑龙江密山农村商业银行
,ZNZYFDCZYH,西安高陵阳光村镇银行
,HFHTCZYH,长春宽城融汇村镇银行
,ZJCSLHCB,浙江常山联合村镇银行
,WHHMCZYH,五华惠民村镇银行
,YJXBZIRCC,元江哈尼族彝族傣族自治县农村信用合作联社
,NFJDCZYH,安徽太湖江淮村镇银行
,FQFMCB,福泉富民村镇银行
,JZSZQHFCZYH,昌图民祥村镇银行
,HDBSCB,化德包商村镇银行
,SPZYCZYH,尚志惠鑫村镇银行
,KRL,库尔勒银行
,XYTLCZYH,陕西旬阳泰隆村镇银行
,LNYXJYCB,辽宁义县锦银村镇银行
,WLMQXLFCZYH,重庆黔江银座村镇银行
,SPTXDYCZYH,四平铁西敦银村镇银行
,YTQLCZYH,丹东鼎安村镇银行
,QHDZCZYH,常宁珠江村镇银行
,SXLNYGCZYH,安徽休宁大地村镇银行
,BCTBHMCZYH,白城洮北惠民村镇银行
,TLHJGCZYH,浙江台州黄岩恒升村镇银行
,ZQNCSYCZYH,重庆南川石银村镇银行
,HEBNXCZYXXDH,高平市太行村镇银行
,AHQXRCC,阿合奇县农村信用合作社
,JSFXMFCZYH,浚县郑银村镇银行
,HBTMHFCZYH,辽宁黑山锦银村镇银行
,FIRB,第一银行
,NXPLXSHCZYH,敦化江南村镇银行
,HZFMCZYH,江苏涟水太商村镇银行
,KMPLXFCZYH,昆明盘龙兴福村镇银行
,LNXFCB,洛宁兴福村镇银行
,HNYMRCC,河南义马农村商业银行
,LCXTXCZYH,陵川县太行村镇银行
,FFPFCZYH,贵阳南明富民村镇银行
,YAYCHMCB,雅安雨城惠民村镇银行
,WXBHXFCZYH,永清吉银村镇银行
,TQMYCZYH,浙江洞头富民村镇银行
,JXSHDCZYH,介休市华都村镇银行
,YZHFCB,扬中恒丰村镇银行
,HNTJJXCZYH,山东临朐聚丰村镇银行
,LHMYCB,柳河蒙银村镇银行
,YTYYCZYH,安徽寿县联合村镇银行
,SDZCHYCB,山东郯城汉源村镇银行
,CFSYBSYLCZYH,望江新华村镇银行
,FCFYCZYH,广东四会泰隆村镇银行
,YZYZRCC,漾濞彝族自治县农村信用合作联社
,BJHRRXCZYH,江苏海安盐海村镇银行
,YCYLXFCZYH,桂阳沪农商村镇银行
,HNRCXYCZYH,开阳富民村镇银行
,XAGLYGCZYH,浙江仙居富民村镇银行
,HHHTSSHJGCZYH,永城齐鲁村镇银行
,HMSTXCZYH,安徽怀宁江淮村镇银行
,TWBANK,台湾银行股份有限公司
,XEPWZSBHCZYH,吴忠市滨河村镇银行
,CWSTCB,苍梧深通村镇银行
,PDSXHQRCC,平顶山市新华区农村信用合作联社
,FJZPMTCB,福建漳平民泰村镇银行
,HLLFCZYH,怀来利丰村镇银行
,HNXYXLCZYH,确山郑银村镇银行
,SXZZNKCZYH,贵阳观山湖富民村镇银行
,LQZYFDCZYH,文昌大众村镇银行
,HNHRXLCZYH,重庆市武隆融兴村镇银行
,CGXYYH,长葛轩辕村镇银行
,FNMSCZYH,百色右江华润村镇银行
,WXXZDCZYH,武乡县泽都村镇银行
,AHMCHSCZYH,喀喇沁玉龙村镇银行
,WYXHFKRCC,渭源县农村信用合作联社
,BTSJYLNCZYH,江苏宿豫东吴村镇银行
,CJYMCZYH,沙河襄通村镇银行
,CFSHSYLCZYH,上海金山惠民村镇银行
,MYYCCZYH,江苏泗洪东吴村镇银行
,MONTREAL,蒙特利尔银行
,ITPZXZYCZYH,江苏邗江联合村镇银行
,SNAJRXCZYH,遂宁安居融兴村镇银行
,CFYBSRCC,赤峰元宝山农村商业银行
,HBHACJCZYH,北京怀柔融兴村镇银行
,SGZNSCZYH,乌审旗包商村镇银行
,BSLLCJCZYH,荆门东宝惠民村镇银行
,SHMYCB,三河蒙银村镇银行
,CZXBZCCZYH,湖北咸安长江村镇银行
,HLJBLXRCC,黑龙江省勃利县农村信用联社
,LINZRCB,林州德丰村镇银行
,YYRCU,湖南岳阳农村商业银行
,SXZSCYCZYH,福建连江恒欣村镇银行
,RSTJCZYH,青县青隆村镇银行
,YAYCHMCZYH,抚顺望花抚银村镇银行
,EEDSSKBSCZYH,鄂尔多斯市康巴什村镇银行
,ZJTZLQFMCZYH,江苏泗阳东吴村镇银行
,SNCZCZYH,藁城恒升村镇银行
,FYZCCZYH,鹿泉恒升村镇银行
,ZQJJSYCZYH,井冈山九银村镇银行
,ZZJSXNSCZYH,江苏丹阳保得村镇银行
,SXFPHFCZYH,浙江桐庐恒丰村镇银行
,DXRCC,代县农村信用合作联社
,BDB,德富泰银行有限公司
,FJFQTLCZYH,福建福清泰隆村镇银行
,SCDZYNSCZYH,浙江缙云联合村镇银行
,ZSZCCZYH,凤城丰益村镇银行
,MZSYCZYH,山东平邑汉源村镇银行
,MZMJQRCC,梅州市梅江区农村信用合作联社
,ZHHQCZYH,珠海横琴村镇银行
,ZJAJJYCZYH,五常惠民村镇银行
,SPTDDFCZYH,哈尔滨农信村镇银行
,SYESHZCCZYH,株洲县融兴村镇银行
,QDLXYTCZYH,四川江油华夏村镇银行
,JKXRDCZYH,交口县融都村镇银行
,XSJYCZYH,武冈包商村镇银行
,YSLJYCZYH,依安润生村镇银行
,QYCRCB,祁阳村镇银行
,JXXGRVPRCC,江西新干农村商业银行
,YQJYCZYH,贵阳云岩富民村镇银行
,RQXRCC,若羌县农村信用合作联社
,HCZYFDCZYH,浙江遂昌富民村镇银行
,LJGCFDCZYH,丽江古城富滇村镇银行
,XFBSQLCZYH,息烽包商黔隆村镇银行
,SDZZJXCZYH,宁夏盐池汇发村镇银行
,CJXRCC,澄江县农村信用合作联社
,LNRCC,辽宁农商银行
,TYXFCZYH,重庆北碚稠州村镇银行
,YXHNSCZYH,浙江泰顺温银村镇银行
,BLGMCZYH,辽宁彰武金通村镇银行
,YSSQSCZYH,始兴大众村镇银行
,XYKMJCGCB,新余孔目江成功村镇银行
,NCDFCZYH,南昌大丰村镇银行
,TJXQZYFDCZYH,繁峙县新田村镇银行
,JLCYHMCZYH,吉林船营惠民村镇银行
,KSRSCZYH,偃师融兴村镇银行
,HNZLXYCZYH,四平铁东德丰村镇银行
,MBB,马来亚银行
,PCNKCZYH,平昌农科村镇银行
,PSXBCIRCC,皮山县农村信用合作社联合社
,AHHQLHCB,安徽霍邱联合村镇银行
,LJYLCJCZYH,平罗沙湖村镇银行
,GYWDFMCZYH,贵阳乌当富民村镇银行
,XXHZCZYH,兴县汇泽村镇银行
,LAHDCZYH,新疆石河子交银村镇银行
,XYZYFDCZYH,湖北赤壁长江村镇银行
,NBSHSGMCZYH,安徽黄山金桥村镇银行
,LYHDQSRCB,临沂河东齐商村镇银行股份有限公司
,HZMDBHCZYH,曲靖富源富滇村镇银行
,QXJSCZYH,临高惠丰村镇银行
,LSYTCZYH,辽宁北镇锦银村镇银行
,KSLCCZYH,安徽徽州铜源村镇银行
,ZJSYHTCZYH,浙江松阳恒通村镇银行
,LXNSCZYH,安徽和县新华村镇银行
,HLJMHRCC,黑龙江漠河农村商业银行
,ZJCAJXCZYH,永吉吉庆村镇银行
,QDJNHHCZYH,卓资蒙银村镇银行
,QHJZRCC,青海尖扎农村商业银行股份有限公司
,WLZYFDCZYH,武夷山本富村镇银行
,YFHDCZYH,阜新农商村镇银行
,HLJZHRCC,黑龙江讷河农村商业银行
,ZPPFCZYH,安徽霍山联合村镇银行
,WXZYFDCZYH,遵义红花岗富民村镇银行
,ZZXRXCZYH,青岛平度惠民村镇银行
,ZZZJCZYH,江西上栗富民村镇银行
,TFCNSCZYH,山东成武汉源村镇银行
,QXHMCZYH,塔城昆仑村镇银行
,SMHNSCZYH,容城邢农商村镇银行
,HHHTJQHTCZYH,泽州浦发村镇银行
,SDLJB,山东利津舜丰村镇银行
,QHJRCB,清河金农村镇银行
,HNCB,华南商业银行股份有限公司
,ZNMSCZYH,万荣县汇民村镇银行
,AHSSMFCZYH,大连旅顺口蒙银村镇银行
,DXZYFDCZYH,衡阳县沪农商村镇银行
,YZGYXFCZYH,高密惠民村镇银行
,HBXACJCZYH,五原蒙银村镇银行
,AHJZJHCZYH,南京六合九银村镇银行
,WLCBSJNBSCZYH,鹰潭月湖恒通村镇银行
,ZIPGXBLLYCZYH,呼和浩特金桥河套村镇银行
,ZJLAZXCB,浙江临安中信村镇银行
,GZBYMTCZYH,鄄城包商村镇银行
,LQHNSCZYH,广安恒丰村镇银行
,MZPFCZYH,乐平融兴村镇银行
,ZQSYYRXCZYH,开原象牙山村镇银行
,CZXTDCZYH,长治县泰都村镇银行
,GAHFCZYH,淮安淮阴兴福村镇银行
,GJSFMCZYH,浙江景宁银座村镇银行
,JNHYHNSCZYH,洪湖融兴村镇银行
,NNWMLJCZYH,赤峰市元宝山玉龙村镇银行
,NLTPCB,南陵太平村镇银行
,KIBJXXZJHCZYH,江西信州江淮村镇银行
,JSDHZZYXRCJ,准格尔旗包商村镇银行
,JXGAFMCZYH,江西高安富民村镇银行
,MLXRCC,木兰县农村信用合作联社
,BOA,美国银行
,BYRXCB,巴彦融兴村镇银行
,RCJYCZYH,重庆市大渡口融兴村镇银行
,GWAJSJJRFCZYH,江苏靖江润丰村镇银行
,HNXHXLCZYH,安徽广德扬子村镇银行
,FJNHCGCZYH,北京大兴华夏村镇银行
,AHQMTYCB,安徽祁门铜源村镇银行
,BYSPCQRCC,白银市平川区农村信用合作联社
,LZANSZCZYH,北京房山沪农商村镇银行
,HHRCC,怀化农村商业银行股份有限公司
,BSJXCJCZYH,江苏洪泽金阳光村镇银行
,QTLFCZYH,奇台利丰村镇银行
,AHHSJQCZYH,微山北海村镇银行
,ZJQTJXHQCZYH,本溪禾丰村镇银行
,FYJYCZYH,易门兴福村镇银行
,GXJYCZYH,贵溪九银村镇银行
,AHYASPCZYH,乌拉特中旗蒙银村镇银行
,WDXFCZYH,安徽凤台通商村镇银行
,TSSKPHJCZYH,唐山市开平汇金村镇银行
,AHHYBFCZYH,泰州高港兴福村镇银行
,YPCZCZYH,浙江龙泉民泰村镇银行
,HKSNCZYH,江苏如东融兴村镇银行
,YKXYCCC,营口经济技术开发区熊岳城市信用合作社
,BYXNDYRCC,巴彦县农村信用合作联社
,LKXRCC,林口县农村信用合作联社
,FPDSCZYH,辽宁太子河村镇银行
,JYBHCZYH,双峰沪农商村镇银行
,XMXAMSCZYH,长沙星沙沪农商村镇银行
,FSXZIKRCC,丰顺县农村信用合作联社
